var_cyc,min_cyc,range_cyc,skew_cyc,kurt_cyc,initial_Q,max_Q,max_Q_cyc,max_Q_time,Q_drop_100,delta_cv,mean_vT_cyc,EoL_time,EoL_cycle,g,g_max,group
4.98924322017499e-05,-0.0212353398685797,0.0213483810197587,-0.294366482461016,1.84906178672373,96.8270141844238,96.8391695098059,21,0.664840760416667,0.184061107526446,-86.7975000000151,0.280520558638418,31.1031192673612,1093,4.8374999999999995,5.6,5.0
4.78773521474996e-05,-0.0213294911126028,0.0213762590099876,-0.241406477365912,1.89121653901147,96.1815174570739,96.3727561868998,35,1.08734947337963,0.221394978507192,-56.7771999999968,0.309490023656336,26.3953822187501,923,4.885,5.6,5.0
3.83614180846938e-05,-0.0186933115923896,0.0208376515159359,-0.0438632170499885,1.82620047261281,97.4304103435561,97.4689124429211,37,1.16677563773148,0.0827553531068617,-82.8241000000125,0.295579838015048,52.1891445092592,1935,4.8375,5.0,5.0
3.05192580051245e-05,-0.0162075776864798,0.0209001803276345,-0.280260282031427,1.95408754618673,95.4222927597048,95.5753080321948,38,1.14188382523148,0.177330416481311,-83.6195000000007,-0.170550709063782,31.1618798113426,1156,4.8775,5.3,5.0
4.37012877150295e-05,-0.0204806383951321,0.0204792450175834,-0.302274980276764,1.85443808008832,96.3971319735945,96.7372951249954,47,1.55705737268519,0.191873087291867,-92.5773000000045,0.506700152092932,23.9994509722222,796,4.8374999999999995,5.6,5.0
5.12083726362634e-05,-0.0223132170074186,0.022336042524784,-0.329866250704359,1.93086459869886,95.688336994064,95.9031092914015,56,1.76439030555556,0.0703060539470499,-36.3637000000454,0.217286815417248,23.2098858530092,786,4.885,5.6,5.0
3.43444369198943e-05,-0.005485417470131,0.0236180853256286,1.8968296967617,5.66984302883703,97.1528434511578,97.2321995795319,62,2.09560473611111,0.0277227211866204,-86.9678999999887,1.07403146026095,48.8635171261574,1642,4.8,4.8,6.0
4.9283007147928e-05,-0.0195252267238277,0.0251678448106182,-0.117520596196992,1.82017781059778,97.3870549701146,97.5710022731713,56,1.84758846064815,0.0643448595546658,-71.3229000000574,0.48313429304013,31.8187456099537,1046,4.8375,5.0,5.0
6.37272298064064e-05,-0.0240063823242781,0.0240109210567689,-0.240512140826993,1.76750467240513,97.3390772268555,97.6274117365741,48,1.58262447569445,0.102775658505337,-49.4314000000013,0.0237855713548459,29.1133809699073,940,4.8775,5.3,5.0
2.67977131909209e-05,-0.0156425661604941,0.0156006840457745,-0.312140007529546,1.8125791298525,97.3811438113723,97.4305043356692,49,1.62641411805555,0.0475847116366026,-68.2039000000223,0.0311346374199018,51.2558148611112,1801,4.8,4.8,6.0
3.66379702724474e-05,-0.0129704870503354,0.0283508206291293,0.590016878584892,3.56846017319718,94.6671560654013,94.8812293183101,47,1.44496488078704,0.133161263007452,-37.4371000000137,0.926224137183608,23.9801661585649,857,4.84,5.2,5.0
6.09509530568513e-05,-0.0208142802967929,0.0315810453260768,0.265990793824474,2.1376092690632,95.3588473076008,95.4819759092891,25,0.771526175925926,0.341690011631783,-57.8653999999551,0.902278114730905,21.0437771342592,761,4.98875,6.0,3.0
0.0001125373921071,-0.0109582341949426,0.0432326765632311,1.75530051138507,5.22299960887636,95.7575010516655,95.9575408457875,42,1.26859160648148,0.183520828604927,-67.2023000000117,2.33176512036663,20.4807942002315,743,4.98875,6.0,3.0
8.58719441713026e-05,-0.0140978519717271,0.0375595620384514,1.25150501434643,4.17007429227084,95.3648996868294,95.5479865287407,56,1.69271872800926,0.0851388925935197,-65.7604999999967,2.22080804623054,21.6093038460648,778,5.1850000000000005,8.0,2.0
8.78492260488732e-05,-0.0269659711780835,0.0354862078209268,-0.234594601679022,1.9259069506269,94.8158375917455,94.9218347090351,47,1.40250443287037,0.102997363457163,-58.4744999999857,1.03487932659665,18.6687574976852,657,5.45,8.0,1.0
3.71753320656293e-05,-0.0108734849591677,0.0331011604888501,1.55671589241622,6.85359616668572,94.4915704572815,94.6434966378443,50,1.47628996412037,0.0888627877917543,-85.3744999999872,1.32789291267261,24.5077198541667,914,4.8629999999999995,5.6,5.0
6.77597237460983e-05,-0.023618876205289,0.0325139276775869,-0.286030514645915,2.11760226243036,94.305329035801,94.4995046607913,44,1.31389473263889,0.132900071591067,-57.1275000000023,1.74445510932624,19.6429193715278,707,5.1850000000000005,8.0,2.0
0.0001330677846868,-0.0344884082148251,0.0357637368857128,-0.246189237791828,1.78123466105819,95.4811085662066,96.0444172996043,33,1.04478339236111,0.0980562280417132,-47.158600000017,0.919890494371258,16.4577526284722,530,5.45,8.0,1.0
5.13067720565428e-05,-0.0190269397902868,0.031795301910165,-0.0352910531105369,2.50264782269014,95.4979122279307,95.7576496040904,60,1.92554378009259,0.0753034174575049,-62.9142000000284,0.953887809992962,20.2959809039352,678,4.8629999999999995,5.6,5.0
0.0002515074645843,-0.0474120606876099,0.0474195157829968,0.0386529531367493,1.68911381049286,96.2051241125947,96.5894807495266,33,1.09822230439815,0.194161505563173,-35.7838999999913,0.75352562531171,14.4568492476852,443,5.72,8.0,0.0
4.14552910443876e-05,-0.018297821848557,0.0260173138946213,-0.189825305051395,2.12453880040597,96.7809543131161,96.7809543131161,2,0.0673992523148148,-0.0398826846279547,-53.6130999999987,0.778445359990634,26.7721503958334,873,4.84,5.2,5.0
4.29064713722167e-05,-0.0174712818523114,0.0287191129467079,-0.0046476918495258,2.48839073183126,96.3779497109535,96.6083795085455,44,1.43601907638889,0.0676586858800761,-61.6158000000396,0.692352477464514,26.4757773460648,864,4.84,5.2,5.0
5.065620701608e-05,-0.0198241335401086,0.0297416874855196,-0.147298262057477,2.18415793421968,96.2416369049995,96.5369978235458,48,1.58305268518519,0.100432860721938,-94.5613999999878,0.926741235141281,25.2095899756944,819,4.9585,6.0,3.0
6.01790695251937e-05,-0.0226355407026323,0.0272080399530628,-0.374277255811005,1.87465479264411,96.9544734996296,97.371990630136,47,1.59030975347222,0.0753429767602398,-81.9194000000025,-1.29736889459677,24.4300295960648,772,4.9585,6.0,3.0
0.0001035587087316,-0.0306779574406714,0.0307721051829835,-0.250490966061465,1.77557068135085,96.6674726704159,96.7476980322405,47,1.57851036342593,0.05727320694794,-83.8978000000097,0.841924328176928,19.4601264907408,608,5.1850000000000005,8.0,2.0
6.36664068493793e-05,-0.0228867622300246,0.0271537989694858,-0.352487945371227,1.80529509357993,96.6363551330103,96.8876599780162,41,1.36488765277778,0.0988711792058297,-1764.72520000001,1.0070564520186,21.2878789849537,676,5.1850000000000005,8.0,2.0
4.52485361358889e-05,-0.0181839800982289,0.0298819940806209,-0.0029053464113475,2.53043481618569,96.2440901156477,96.339959160495,41,1.31173544675926,0.104691010424517,-68.2764000000316,0.887736233394923,26.4269400092592,910,5.063000000000001,7.0,4.0
4.05774765724012e-05,-0.0179539154704073,0.0265069025013078,-0.189207257209194,2.3013095856352,94.6330912050557,94.7530581241056,44,1.32614171296296,0.127760270482369,-36.5339000000022,0.883028878588882,23.1165151574074,828,5.063000000000001,7.0,4.0
3.31504330799898e-05,-0.0138849174811418,0.0291244696114961,0.746389177766634,4.25541932254468,95.7337588857201,95.8052045149275,36,1.06787722685185,0.142124340285875,-63.5841000000146,1.11316206287287,24.5501847476852,907,4.98875,6.0,3.0
5.93955787006288e-05,-0.0201825441808288,0.0344327699211851,0.157802937144141,2.68398836382247,95.6550420959719,95.6754552510671,26,0.779872760416667,0.122679513056639,-61.8945000000058,1.01052837736629,27.0739576435185,992,5.063000000000001,7.0,4.0
4.46549649096886e-05,-0.0178136783584527,0.0302416545279644,0.302560088389783,2.81563230486752,95.1564899396678,95.1564958714931,5,0.152700069444444,0.289252093479774,-68.7748999999749,0.161552349061497,20.0942304120371,748,4.98875,6.0,3.0
5.68915202235136e-05,-0.0179233094621339,0.0351858571438603,0.299230820177231,3.04113687897169,95.9553905635846,96.3498451925567,48,1.54372423148148,0.108517274946294,-67.3127999999888,0.879634339814395,23.2957096516203,774,4.84,5.2,5.0
0.0001055728256684,-0.0302378018072913,0.0343716181175496,-0.147547207629879,1.76167635167702,95.6518922784377,95.7151343358377,29,0.901789334490741,0.201471324173625,-70.0430000000124,1.1345797103517,19.5036813356482,672,5.45,8.0,1.0
5.14001909341155e-05,-0.0154532220428202,0.0341586121134357,0.71163986990723,3.75523208438909,95.4085746250289,95.592315958793,49,1.47076587268519,0.0905502466387844,-60.3478999999788,0.847211031240668,28.772507962963,1039,4.9585,6.0,3.0
4.53430148408112e-05,-0.0125835088678627,0.0340910393442324,1.22014679399832,5.24762213008607,95.0271458285928,95.3562675188221,43,1.28318858101852,0.158075045836753,-72.0561000000089,1.01862777259379,26.8406774953704,989,4.8629999999999995,5.6,5.0
0.0001677283684552,-0.0385264176712734,0.0385997854672733,-0.136665380492949,1.68557276952339,93.9510346155168,94.4185692330522,37,1.18559616550926,0.114014433631468,-16.6146000000008,0.838127858797878,14.0309037789352,454,5.72,8.0,0.0
0.000159863158961,-0.0392610875169458,0.0393270517081373,-0.256478408640252,1.84922235031395,94.3169573927292,94.5577301017146,41,1.24422801967593,0.146210145002343,-38.4515000000174,0.93892476025295,14.1640912916667,477,5.72,8.0,0.0
0.0001310805459563,-0.0345343443142424,0.034598445767275,-0.319224656660763,1.76802156233296,94.3332119242701,94.632648836838,43,1.3918711875,0.136755286975628,-73.9435999999951,0.97075268140792,15.5022461354166,501,5.45,8.0,0.0
6.46045314648616e-05,-0.0221735779368067,0.0321652284964255,-0.0583956664668266,2.01551815611166,96.9184550189597,97.1026082958945,46,1.53625174074074,0.100357008135845,-58.2133000000031,0.708158276415117,25.9039535416667,829,4.9585,6.0,3.0
4.88988480655213e-05,-0.0182346353259963,0.0334179166699179,0.399782106381219,3.25491879050346,97.0019264957538,97.0648009983146,34,1.09461149768519,0.148327773320688,-55.7713000000076,0.974995933307586,26.66007190625,888,4.84,5.2,5.0
6.21798065357088e-05,-0.0212523891470695,0.0330791628835387,0.0317225887306251,2.24317185890619,95.6597590354636,95.7218750234443,34,1.08938051851852,0.158378218202188,-64.426000000014,1.00550667037,18.3643990416667,616,4.98875,6.0,3.0
0.0001156196003806,-0.0319017144164973,0.032526344713523,-0.19412555620231,1.72056936543407,95.7212517552986,95.9163671216664,42,1.34515022453704,0.128614106299935,-36.9531999999781,0.95478854966438,17.4988687453704,560,5.45,8.0,1.0
6.73992002129262e-05,-0.0236694451563394,0.0303689655426424,-0.270492833155843,1.91455221804418,95.9976834771508,96.218009830801,40,1.29679756018519,0.0995612169796374,-56.7157999999945,0.709823997817516,23.1897781087963,755,5.063000000000001,7.0,4.0
0.0002075568871915,-0.0437804101770338,0.0437653604112342,0.0497495387214424,1.76369186249969,96.7905746393339,97.0086501659971,35,1.18975935763889,0.153962064068679,-72.1128999999892,0.721821095728111,16.683201681713,506,5.72,8.0,0.0
2.60396692994523e-05,-0.0110054122651192,0.0271446609423112,0.934417277587626,4.94427812855703,95.5132691231105,95.6929757552119,46,1.41370203240741,0.125677840367587,-69.3427999999876,1.12958953168917,24.8979690694444,892,4.84,5.2,5.0
5.5472291390765e-05,-0.0113244544758562,0.0352559916413803,1.31743844674054,4.76847517984882,95.9489776775988,96.0760610152865,32,0.976233509259259,0.155157976623542,-72.0027000000082,0.881198813764366,29.8876844652778,1082,4.84,5.2,5.0
0.0001268745232953,-0.0332429353623126,0.0362462338638452,-0.109819696740841,1.74255063872667,96.3795903328365,96.5275869517812,28,0.879180998842593,0.204373783549499,-82.8121999999748,0.891114192830358,18.0545732071759,600,5.72,8.0,0.0
4.1329157227655e-05,-0.0166994913760244,0.0283445887156913,0.0211440507257595,2.63384168165491,94.9838121146867,95.065359274506,37,1.12839193055556,0.141509235398885,-62.4721000000281,-2.0979054198643,24.0113418680556,864,5.063000000000001,7.0,4.0
4.10322755327864e-05,-0.0128545717219823,0.0337988072563226,1.13225532162221,5.26031494446732,96.2032708649076,96.4460466497198,46,1.45168009375,0.117924607851194,-78.6476000000257,0.861225896150894,34.0591498020833,1166,4.84,5.2,5.0
7.41546876162931e-05,-0.0235131556648548,0.034299410683257,-0.081890021798592,1.98807461672671,95.360814014531,95.4947333963207,39,1.16723118518519,0.115476470180425,-64.141300000003,0.962972329952817,20.9324862476852,739,5.1850000000000005,8.0,2.0
2.81461828179356e-05,-0.0163328222208717,0.0193078577312975,-0.423834762745107,2.02946866629565,96.2988126417771,96.4559146443084,63,1.95293546296296,0.0474930412929666,-59.9767000000102,0.0863085628836265,31.9944852789352,1089,4.8629999999999995,5.6,5.0
4.50449906957953e-05,-0.0178115720731882,0.032767074032967,-0.0639423415407439,3.0583864741631,96.1882524301995,96.3989656532831,46,1.47860554398148,0.0542055024011177,-68.8772000000026,0.771447453963866,25.0593072430556,837,4.84,5.2,5.0
5.42506088451923e-05,-0.0175346636826408,0.0366792361664328,0.423039854897473,3.70699904611115,95.5378962777719,95.8561249157382,48,1.53872257407407,0.082603369821058,-63.1963999999862,0.986951318066643,23.2254710902778,775,4.84,5.2,5.0
5.11056864537309e-05,-0.0164433726403516,0.0353594871127228,0.536593591451048,3.88669230827495,94.7301644417436,95.1302957516341,53,1.65391695023148,0.0881485924553971,-54.794200000033,1.15012481330825,21.9138064039352,751,4.8629999999999995,5.6,5.0
4.69936621834404e-05,-0.0168991949917372,0.0322597939911801,0.195216863361987,3.02396352134119,95.0711620168541,95.2501582458287,62,1.87947993171296,0.0474874542728116,-50.8947000000589,0.725162752465496,26.6476002615741,943,4.9585,6.0,3.0
